zone_id,x_centro,y_centro,x_min,x_max,y_min,y_max,band,floor_min,floor_max,creatura,num_spawn,total_amount
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,red-butterfly,1,2
Z038,32639,32631,32550,32700,32550,32700,ground,7,7,yellow-butterfly,1,3
Z039,32450,32170,32400,32550,32100,32250,under,8,15,minotaur,15,53
Z039,32450,32170,32400,32550,32100,32250,under,8,15,minotaur-guard,11,24
Z039,32450,32170,32400,32550,32100,32250,under,8,15,minotaur-archer,7,11
Z039,32450,32170,32400,32550,32100,32250,under,8,15,skeleton,6,17
Z039,32450,32170,32400,32550,32100,32250,under,8,15,beholder,5,9
Z039,32450,32170,32400,32550,32100,32250,under,8,15,dragon,4,5
Z039,32450,32170,32400,32550,32100,32250,under,8,15,ghoul,4,8
Z039,32450,32170,32400,32550,32100,32250,under,8,15,minotaur-mage,4,6
Z039,32450,32170,32400,32550,32100,32250,under,8,15,rotworm,4,10
Z039,32450,32170,32400,32550,32100,32250,under,8,15,poison-spider,3,9
Z039,32450,32170,32400,32550,32100,32250,under,8,15,rat,3,7
Z039,32450,32170,32400,32550,32100,32250,under,8,15,cyclops,2,3
Z039,32450,32170,32400,32550,32100,32250,under,8,15,dog,2,2
Z039,32450,32170,32400,32550,32100,32250,under,8,15,slime,2,3
Z039,32450,32170,32400,32550,32100,32250,under,8,15,spider,2,6
Z039,32450,32170,32400,32550,32100,32250,under,8,15,troll,2,5
Z039,32450,32170,32400,32550,32100,32250,under,8,15,deer,1,1
Z039,32450,32170,32400,32550,32100,32250,under,8,15,fire-devil,1,1
Z039,32450,32170,32400,32550,32100,32250,under,8,15,giant-spider,1,1
Z039,32450,32170,32400,32550,32100,32250,under,8,15,orc,1,3
Z039,32450,32170,32400,32550,32100,32250,under,8,15,orc-warrior,1,2
Z039,32450,32170,32400,32550,32100,32250,under,8,15,scorpion,1,2
Z040,32607,32168,32550,32700,32100,32250,under,8,15,fire-devil,10,18
Z040,32607,32168,32550,32700,32100,32250,under,8,15,ghoul,5,14
Z040,32607,32168,32550,32700,32100,32250,under,8,15,minotaur-archer,5,8
Z040,32607,32168,32550,32700,32100,32250,under,8,15,orc-berserker,5,9
Z040,32607,32168,32550,32700,32100,32250,under,8,15,wild-warrior,5,7
Z040,32607,32168,32550,32700,32100,32250,under,8,15,cyclops,4,9
Z040,32607,32168,32550,32700,32100,32250,under,8,15,demon-skeleton,4,10
Z040,32607,32168,32550,32700,32100,32250,under,8,15,minotaur,4,13
Z040,32607,32168,32550,32700,32100,32250,under,8,15,rat,4,19
Z040,32607,32168,32550,32700,32100,32250,under,8,15,scorpion,4,10
Z040,32607,32168,32550,32700,32100,32250,under,8,15,beholder,3,4
Z040,32607,32168,32550,32700,32100,32250,under,8,15,orc-spearman,3,4
Z040,32607,32168,32550,32700,32100,32250,under,8,15,poison-spider,3,14
Z040,32607,32168,32550,32700,32100,32250,under,8,15,rotworm,3,12
Z040,32607,32168,32550,32700,32100,32250,under,8,15,skeleton,3,6
Z040,32607,32168,32550,32700,32100,32250,under,8,15,minotaur-guard,2,4
Z040,32607,32168,32550,32700,32100,32250,under,8,15,orc-warrior,2,6
Z040,32607,32168,32550,32700,32100,32250,under,8,15,slime,2,4
Z040,32607,32168,32550,32700,32100,32250,under,8,15,banshee,1,1
Z040,32607,32168,32550,32700,32100,32250,under,8,15,bear,1,2
Z040,32607,32168,32550,32700,32100,32250,under,8,15,dragon,1,1
Z040,32607,32168,32550,32700,32100,32250,under,8,15,giant-spider,1,1
Z040,32607,32168,32550,32700,32100,32250,under,8,15,hellforged-devil,1,1
Z040,32607,32168,32550,32700,32100,32250,under,8,15,minotaur-mage,1,2
Z040,32607,32168,32550,32700,32100,32250,under,8,15,orc,1,5
Z040,32607,32168,32550,32700,32100,32250,under,8,15,orc-shaman,1,1
Z040,32607,32168,32550,32700,32100,32250,under,8,15,spider,1,2
Z040,32607,32168,32550,32700,32100,32250,under,8,15,troll,1,6
Z041,32637,32348,32550,32700,32250,32400,under,8,12,slime,12,24
Z041,32637,32348,32550,32700,32250,32400,under,8,12,bandit,11,34
Z041,32637,32348,32550,32700,32250,32400,under,8,12,wild-warrior,7,20
Z041,32637,32348,32550,32700,32250,32400,under,8,12,smuggler,5,12
Z041,32637,32348,32550,32700,32250,32400,under,8,12,witch,5,8
Z041,32637,32348,32550,32700,32250,32400,under,8,12,dark-monk,4,10
Z041,32637,32348,32550,32700,32250,32400,under,8,12,ghost,4,9
Z041,32637,32348,32550,32700,32250,32400,under,8,12,poison-spider,4,15
Z041,32637,32348,32550,32700,32250,32400,under,8,12,assassin,3,10
Z041,32637,32348,32550,32700,32250,32400,under,8,12,banshee,3,3
Z041,32637,32348,32550,32700,32250,32400,under,8,12,rotworm,3,8
Z041,32637,32348,32550,32700,32250,32400,under,8,12,scorpion,3,4
Z041,32637,32348,32550,32700,32250,32400,under,8,12,centipede,2,6
Z041,32637,32348,32550,32700,32250,32400,under,8,12,demon-skeleton,2,5
Z041,32637,32348,32550,32700,32250,32400,under,8,12,monk,2,6
Z041,32637,32348,32550,32700,32250,32400,under,8,12,spider,2,5
Z041,32637,32348,32550,32700,32250,32400,under,8,12,bat,1,7
Z041,32637,32348,32550,32700,32250,32400,under,8,12,beholder,1,1
Z041,32637,32348,32550,32700,32250,32400,under,8,12,bug,1,5
Z041,32637,32348,32550,32700,32250,32400,under,8,12,cave-rat,1,1
Z041,32637,32348,32550,32700,32250,32400,under,8,12,ghoul,1,1
Z041,32637,32348,32550,32700,32250,32400,under,8,12,giant-spider,1,2
Z041,32637,32348,32550,32700,32250,32400,under,8,12,wasp,1,4
Z042,33101,31710,33000,33150,31650,31800,under,8,15,troll,31,118
Z042,33101,31710,33000,33150,31650,31800,under,8,15,fire-elemental,9,21
Z042,33101,31710,33000,33150,31650,31800,under,8,15,demon,6,6
Z042,33101,31710,33000,33150,31650,31800,under,8,15,demon-skeleton,5,9
Z042,33101,31710,33000,33150,31650,31800,under,8,15,dragon,5,11
Z042,33101,31710,33000,33150,31650,31800,under,8,15,priestess,5,5
Z042,33101,31710,33000,33150,31650,31800,under,8,15,hero,4,7
Z042,33101,31710,33000,33150,31650,31800,under,8,15,bear,2,8
Z042,33101,31710,33000,33150,31650,31800,under,8,15,dragon-lord,2,2
Z042,33101,31710,33000,33150,31650,31800,under,8,15,monk,2,5
Z042,33101,31710,33000,33150,31650,31800,under,8,15,frost-troll,1,1
Z042,33101,31710,33000,33150,31650,31800,under,8,15,lich,1,2
Z042,33101,31710,33000,33150,31650,31800,under,8,15,orc-shaman,1,1
Z042,33101,31710,33000,33150,31650,31800,under,8,15,rat,1,4
Z042,33101,31710,33000,33150,31650,31800,under,8,15,stalker,1,3
Z042,33101,31710,33000,33150,31650,31800,under,8,15,swamp-troll,1,2
Z042,33101,31710,33000,33150,31650,31800,under,8,15,wild-warrior,1,2
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,dragon,9,19
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,hydra,9,11
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,scorpion,7,11
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,dragon-lord,6,9
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,gargoyle,6,15
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,hyaena,6,17
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,efreet,5,10
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,green-djinn,4,8
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,lion,4,10
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,spit-nettle,3,3
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,stalker,3,6
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,stone-golem,3,6
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,cobra,2,9
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,larva,2,5
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,carniphila,1,1
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,fire-elemental,1,7
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,giant-cobra,1,1
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,giant-spider,1,1
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,poison-spider,1,2
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,scarab,1,1
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,snake,1,1
Z043,33056,32626,33000,33150,32550,32700,surface,0,6,tiger,1,1
Z044,32475,31446,32400,32550,31350,31500,surface,1,6,forsaken-knight,30,30
Z044,32475,31446,32400,32550,31350,31500,surface,1,6,hero,18,18
Z044,32475,31446,32400,32550,31350,31500,surface,1,6,cold-ambusher,11,11
Z044,32475,31446,32400,32550,31350,31500,surface,1,6,wild-warrior,6,14
Z044,32475,31446,32400,32550,31350,31500,surface,1,6,winter-wolf,5,8
Z044,32475,31446,32400,32550,31350,31500,surface,1,6,monk,3,6
Z044,32475,31446,32400,32550,31350,31500,surface,1,6,rabbit,2,3
Z044,32475,31446,32400,32550,31350,31500,surface,1,6,dog,1,1
Z045,32764,33067,32700,32850,33000,33150,under,8,9,souleater,36,36
Z045,32764,33067,32700,32850,33000,33150,under,8,9,serpent-spawn,15,15
Z045,32764,33067,32700,32850,33000,33150,under,8,9,giant-spider,10,10
Z045,32764,33067,32700,32850,33000,33150,under,8,9,hydra,9,9
Z045,32764,33067,32700,32850,33000,33150,under,8,9,medusa,5,5
Z046,32883,32315,32850,33000,32250,32400,under,8,15,demon-skeleton,24,60
Z046,32883,32315,32850,33000,32250,32400,under,8,15,ghoul,20,53
Z046,32883,32315,32850,33000,32250,32400,under,8,15,dragon-lord,11,17
Z046,32883,32315,32850,33000,32250,32400,under,8,15,fire-devil,5,23
Z046,32883,32315,32850,33000,32250,32400,under,8,15,giant-spider,5,11
Z046,32883,32315,32850,33000,32250,32400,under,8,15,rotworm,2,4
Z046,32883,32315,32850,33000,32250,32400,under,8,15,scorpion,2,7
Z046,32883,32315,32850,33000,32250,32400,under,8,15,skeleton,2,7
Z046,32883,32315,32850,33000,32250,32400,under,8,15,vampire,2,8
Z046,32883,32315,32850,33000,32250,32400,under,8,15,necromancer,1,4
Z047,32471,31698,32400,32550,31650,31800,under,8,15,troll,16,48
Z047,32471,31698,32400,32550,31650,31800,under,8,15,wolf,9,35
Z047,32471,31698,32400,32550,31650,31800,under,8,15,poison-spider,4,15
Z047,32471,31698,32400,32550,31650,31800,under,8,15,rat,4,11
Z047,32471,31698,32400,32550,31650,31800,under,8,15,warlock,4,6
Z047,32471,31698,32400,32550,31650,31800,under,8,15,elf-arcanist,3,5
Z047,32471,31698,32400,32550,31650,31800,under,8,15,stone-golem,3,7
Z047,32471,31698,32400,32550,31650,31800,under,8,15,cyclops,2,5
Z047,32471,31698,32400,32550,31650,31800,under,8,15,dragon,2,3
Z047,32471,31698,32400,32550,31650,31800,under,8,15,dwarf-guard,2,6
Z047,32471,31698,32400,32550,31650,31800,under,8,15,minotaur-archer,2,4
Z047,32471,31698,32400,32550,31650,31800,under,8,15,minotaur-guard,2,3
Z047,32471,31698,32400,32550,31650,31800,under,8,15,minotaur-mage,2,4
Z047,32471,31698,32400,32550,31650,31800,under,8,15,orc-berserker,2,4
Z047,32471,31698,32400,32550,31650,31800,under,8,15,snake,2,11
Z047,32471,31698,32400,32550,31650,31800,under,8,15,bear,1,2
Z047,32471,31698,32400,32550,31650,31800,under,8,15,dragon-lord,1,1
Z047,32471,31698,32400,32550,31650,31800,under,8,15,elf-scout,1,2
Z047,32471,31698,32400,32550,31650,31800,under,8,15,ghoul,1,4
Z047,32471,31698,32400,32550,31650,31800,under,8,15,goblin,1,8
Z047,32471,31698,32400,32550,31650,31800,under,8,15,hunter,1,2
Z047,32471,31698,32400,32550,31650,31800,under,8,15,orc-shaman,1,1
Z047,32471,31698,32400,32550,31650,31800,under,8,15,orc-spearman,1,2
Z047,32471,31698,32400,32550,31650,31800,under,8,15,orc-warrior,1,3
Z047,32471,31698,32400,32550,31650,31800,under,8,15,rotworm,1,3
Z047,32471,31698,32400,32550,31650,31800,under,8,15,scorpion,1,2
Z047,32471,31698,32400,32550,31650,31800,under,8,15,skeleton,1,3
Z047,32471,31698,32400,32550,31650,31800,under,8,15,spider,1,3
Z047,32471,31698,32400,32550,31650,31800,under,8,15,wild-warrior,1,4
Z048,33216,31599,33150,33300,31500,31650,under,8,15,fire-elemental,16,31
Z048,33216,31599,33150,33300,31500,31650,under,8,15,demon,9,15
Z048,33216,31599,33150,33300,31500,31650,under,8,15,fire-devil,7,12
Z048,33216,31599,33150,33300,31500,31650,under,8,15,demon-skeleton,5,16
Z048,33216,31599,33150,33300,31500,31650,under,8,15,priestess,5,9
Z048,33216,31599,33150,33300,31500,31650,under,8,15,monk,4,9
Z048,33216,31599,33150,33300,31500,31650,under,8,15,cyclops,3,11
Z048,33216,31599,33150,33300,31500,31650,under,8,15,wild-warrior,3,11
Z048,33216,31599,33150,33300,31500,31650,under,8,15,giant-spider,2,5
Z048,33216,31599,33150,33300,31500,31650,under,8,15,necromancer,2,4
Z048,33216,31599,33150,33300,31500,31650,under,8,15,stone-golem,2,5
Z048,33216,31599,33150,33300,31500,31650,under,8,15,beholder,1,1
Z048,33216,31599,33150,33300,31500,31650,under,8,15,bonebeast,1,1
Z048,33216,31599,33150,33300,31500,31650,under,8,15,dragon,1,3
Z048,33216,31599,33150,33300,31500,31650,under,8,15,elf-arcanist,1,1
Z048,33216,31599,33150,33300,31500,31650,under,8,15,hero,1,3
Z048,33216,31599,33150,33300,31500,31650,under,8,15,minotaur-guard,1,4
Z048,33216,31599,33150,33300,31500,31650,under,8,15,minotaur-mage,1,1
Z048,33216,31599,33150,33300,31500,31650,under,8,15,orc-shaman,1,1
Z048,33216,31599,33150,33300,31500,31650,under,8,15,poison-spider,1,4
Z048,33216,31599,33150,33300,31500,31650,under,8,15,scorpion,1,2
Z048,33216,31599,33150,33300,31500,31650,under,8,15,skeleton,1,4
Z048,33216,31599,33150,33300,31500,31650,under,8,15,slime,1,1
Z048,33216,31599,33150,33300,31500,31650,under,8,15,stalker,1,2
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,snake,19,47
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,wolf,15,36
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,deer,10,38
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,rabbit,8,18
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,spider,5,10
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,orc,3,4
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,orc-spearman,2,2
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,troll,2,2
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,bear,1,2
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,sheep,1,5
Z049,32018,32184,31950,32100,32100,32250,ground,7,7,wasp,1,1
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,crypt-shambler,13,24
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,giant-skeleton,10,13
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,winter-wolf,9,16
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,demon-skeleton,8,12
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,rabbit,7,15
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,polar-bear,6,7
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,vampire,5,5
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,bat,3,6
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,badger,2,3
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,bug,2,4
Z050,32470,31256,32400,32550,31200,31350,ground,7,7,lich,2,2
Z051,33075,32143,33000,33150,32100,32250,under,8,14,rotworm,21,39
Z051,33075,32143,33000,33150,32100,32250,under,8,14,dragon-lord,16,27
Z051,33075,32143,33000,33150,32100,32250,under,8,14,elf,10,24
Z051,33075,32143,33000,33150,32100,32250,under,8,14,elf-scout,8,17
Z051,33075,32143,33000,33150,32100,32250,under,8,14,elf-arcanist,4,8
Z051,33075,32143,33000,33150,32100,32250,under,8,14,slime,4,5
Z051,33075,32143,33000,33150,32100,32250,under,8,14,cyclops,1,3
Z051,33075,32143,33000,33150,32100,32250,under,8,14,demon-skeleton,1,1
Z051,33075,32143,33000,33150,32100,32250,under,8,14,dragon,1,1
Z051,33075,32143,33000,33150,32100,32250,under,8,14,ghoul,1,2
Z052,32289,31886,32250,32400,31800,31950,under,8,15,ghost,10,24
Z052,32289,31886,32250,32400,31800,31950,under,8,15,demon-skeleton,9,26
Z052,32289,31886,32250,32400,31800,31950,under,8,15,poison-spider,7,22
Z052,32289,31886,32250,32400,31800,31950,under,8,15,bug,6,13
Z052,32289,31886,32250,32400,31800,31950,under,8,15,scorpion,5,16
Z052,32289,31886,32250,32400,31800,31950,under,8,15,cave-rat,4,12
Z052,32289,31886,32250,32400,31800,31950,under,8,15,ghoul,4,13
Z052,32289,31886,32250,32400,31800,31950,under,8,15,stalker,4,12
Z052,32289,31886,32250,32400,31800,31950,under,8,15,banshee,3,6
Z052,32289,31886,32250,32400,31800,31950,under,8,15,skeleton,3,8
Z052,32289,31886,32250,32400,31800,31950,under,8,15,mummy,2,3
Z052,32289,31886,32250,32400,31800,31950,under,8,15,rotworm,2,2
Z052,32289,31886,32250,32400,31800,31950,under,8,15,spider,2,7
Z052,32289,31886,32250,32400,31800,31950,under,8,15,fire-devil,1,3
Z052,32289,31886,32250,32400,31800,31950,under,8,15,giant-spider,1,1
Z052,32289,31886,32250,32400,31800,31950,under,8,15,slime,1,1
Z052,32289,31886,32250,32400,31800,31950,under,8,15,troll,1,4
Z052,32289,31886,32250,32400,31800,31950,under,8,15,wild-warrior,1,1
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,ghoul,11,30
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,skeleton,11,36
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,wolf,6,21
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,giant-spider,5,12
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,poison-spider,4,15
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,cyclops,3,9
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,deer,3,8
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,demon-skeleton,3,6
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,scorpion,2,5
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,snake,2,6
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,bear,1,2
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,dragon,1,3
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,elf-scout,1,2
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,hunter,1,2
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,minotaur,1,5
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,minotaur-archer,1,3
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,orc-berserker,1,4
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,orc-leader,1,2
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,orc-shaman,1,2
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,orc-spearman,1,5
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,rabbit,1,3
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,slime,1,1
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,vampire,1,1
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,wasp,1,7
Z053,32777,32312,32700,32850,32250,32400,ground,7,7,witch,1,1
Z054,32940,31749,32850,33000,31650,31800,surface,2,6,orc-berserker,11,25
Z054,32940,31749,32850,33000,31650,31800,surface,2,6,orc-leader,10,20
Z054,32940,31749,32850,33000,31650,31800,surface,2,6,orc-shaman,9,18
Z054,32940,31749,32850,33000,31650,31800,surface,2,6,orc-warrior,9,17
Z054,32940,31749,32850,33000,31650,31800,surface,2,6,orc-spearman,8,24
Z054,32940,31749,32850,33000,31650,31800,surface,2,6,orc-rider,6,11
Z054,32940,31749,32850,33000,31650,31800,surface,2,6,war-wolf,6,15
Z054,32940,31749,32850,33000,31650,31800,surface,2,6,orc,3,4
Z054,32940,31749,32850,33000,31650,31800,surface,2,6,orc-warlord,3,4
Z055,32028,31597,31950,32100,31500,31650,under,8,10,rotworm,15,31
Z055,32028,31597,31950,32100,31500,31650,under,8,10,frost-troll,10,26
Z055,32028,31597,31950,32100,31500,31650,under,8,10,minotaur,9,27
Z055,32028,31597,31950,32100,31500,31650,under,8,10,orc,5,10
Z055,32028,31597,31950,32100,31500,31650,under,8,10,spider,5,19
Z055,32028,31597,31950,32100,31500,31650,under,8,10,bug,4,9
Z055,32028,31597,31950,32100,31500,31650,under,8,10,poison-spider,3,10
Z055,32028,31597,31950,32100,31500,31650,under,8,10,orc-spearman,2,3
Z055,32028,31597,31950,32100,31500,31650,under,8,10,orc-warrior,2,2
Z055,32028,31597,31950,32100,31500,31650,under,8,10,slime,2,2
Z055,32028,31597,31950,32100,31500,31650,under,8,10,beholder,1,1
Z055,32028,31597,31950,32100,31500,31650,under,8,10,minotaur-archer,1,1
Z055,32028,31597,31950,32100,31500,31650,under,8,10,rat,1,2
Z055,32028,31597,31950,32100,31500,31650,under,8,10,snake,1,1
Z055,32028,31597,31950,32100,31500,31650,under,8,10,troll,1,6
Z055,32028,31597,31950,32100,31500,31650,under,8,10,winter-wolf,1,3
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,orc-berserker,15,26
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,orc-warrior,13,27
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,orc-shaman,6,10
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,bear,5,14
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,orc-leader,3,3
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,orc-rider,3,8
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,orc-spearman,3,6
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,snake,3,14
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,deer,2,13
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,war-wolf,2,6
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,wolf,2,7
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,chicken,1,2
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,pig,1,2
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,rat,1,1
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,scorpion,1,3
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,sheep,1,3
Z056,32335,32012,32250,32400,31950,32100,ground,7,7,spider,1,2
Z057,32602,31422,32550,32700,31350,31500,under,8,11,ice-goblin,32,32
Z057,32602,31422,32550,32700,31350,31500,under,8,11,sea-tyrant,26,26
Z057,32602,31422,32550,32700,31350,31500,under,8,11,polar-bear,4,4
Z058,32640,31613,32550,32700,31500,31650,under,8,15,troll,29,79
Z058,32640,31613,32550,32700,31500,31650,under,8,15,elf,4,14
Z058,32640,31613,32550,32700,31500,31650,under,8,15,ice-goblin,4,4
Z058,32640,31613,32550,32700,31500,31650,under,8,15,minotaur,4,9
Z058,32640,31613,32550,32700,31500,31650,under,8,15,bug,3,9
Z058,32640,31613,32550,32700,31500,31650,under,8,15,elf-scout,3,5
Z058,32640,31613,32550,32700,31500,31650,under,8,15,orc-warrior,3,8
Z058,32640,31613,32550,32700,31500,31650,under,8,15,orc-spearman,2,3
Z058,32640,31613,32550,32700,31500,31650,under,8,15,demon-skeleton,1,4
Z058,32640,31613,32550,32700,31500,31650,under,8,15,dwarf,1,1
Z058,32640,31613,32550,32700,31500,31650,under,8,15,elf-arcanist,1,1
Z058,32640,31613,32550,32700,31500,31650,under,8,15,ghoul,1,4
Z058,32640,31613,32550,32700,31500,31650,under,8,15,giant-spider,1,1
Z058,32640,31613,32550,32700,31500,31650,under,8,15,minotaur-guard,1,1
Z058,32640,31613,32550,32700,31500,31650,under,8,15,orc,1,2
Z058,32640,31613,32550,32700,31500,31650,under,8,15,rat,1,5
Z058,32640,31613,32550,32700,31500,31650,under,8,15,rotworm,1,2
Z058,32640,31613,32550,32700,31500,31650,under,8,15,skeleton,1,2
Z059,33100,31854,33000,33150,31800,31950,under,8,11,goblin,39,126
Z059,33100,31854,33000,33150,31800,31950,under,8,11,bug,5,18
Z059,33100,31854,33000,33150,31800,31950,under,8,11,orc-spearman,4,14
Z059,33100,31854,33000,33150,31800,31950,under,8,11,orc-warrior,4,12
Z059,33100,31854,33000,33150,31800,31950,under,8,11,poison-spider,3,13
Z059,33100,31854,33000,33150,31800,31950,under,8,11,orc-shaman,2,2
Z059,33100,31854,33000,33150,31800,31950,under,8,11,rat,2,3
Z059,33100,31854,33000,33150,31800,31950,under,8,11,orc,1,3
Z059,33100,31854,33000,33150,31800,31950,under,8,11,orc-berserker,1,1
Z059,33100,31854,33000,33150,31800,31950,under,8,11,wasp,1,2
Z060,32474,31286,32400,32550,31200,31350,surface,2,6,crystal-wolf,30,30
Z060,32474,31286,32400,32550,31200,31350,surface,2,6,cold-ambusher,16,16
Z060,32474,31286,32400,32550,31200,31350,surface,2,6,winter-wolf,6,14
Z060,32474,31286,32400,32550,31200,31350,surface,2,6,badger,2,2
Z060,32474,31286,32400,32550,31200,31350,surface,2,6,rabbit,2,3
Z060,32474,31286,32400,32550,31200,31350,surface,2,6,dog,1,1
Z060,32474,31286,32400,32550,31200,31350,surface,2,6,polar-bear,1,1
Z061,32771,31673,32700,32850,31650,31800,under,8,14,ghoul,15,40
Z061,32771,31673,32700,32850,31650,31800,under,8,14,demon-skeleton,12,29
Z061,32771,31673,32700,32850,31650,31800,under,8,14,beholder,10,16
Z061,32771,31673,32700,32850,31650,31800,under,8,14,dragon,5,5
Z061,32771,31673,32700,32850,31650,31800,under,8,14,dragon-lord,4,4
Z061,32771,31673,32700,32850,31650,31800,under,8,14,elder-beholder,3,4
Z061,32771,31673,32700,32850,31650,31800,under,8,14,slime,3,5
Z061,32771,31673,32700,32850,31650,31800,under,8,14,poison-spider,2,10
Z061,32771,31673,32700,32850,31650,31800,under,8,14,rotworm,1,2
Z061,32771,31673,32700,32850,31650,31800,under,8,14,scorpion,1,2
Z061,32771,31673,32700,32850,31650,31800,under,8,14,skeleton,1,3
Z061,32771,31673,32700,32850,31650,31800,under,8,14,troll,1,4
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,scorpion,14,42
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,blue-djinn,8,17
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,stone-golem,6,16
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,marid,5,10
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,wasp,4,11
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,hyaena,3,10
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,scarab,3,9
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,skeleton,3,4
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,fire-elemental,2,4
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,giant-cobra,2,2
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,snake,2,6
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,demon-skeleton,1,2
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,larva,1,3
Z062,33082,32495,33000,33150,32400,32550,surface,1,6,lion,1,1
